LeftGazeOrigin, LefGazeDirection, RightGazeOrigin, RightGazeDirection, CombinedGazeOrigin, CombinedGazeDirection
(31.00, -5.32, -25.12),(-0.13, -0.11, 0.99), (-30.50, -5.68, -22.68), (-0.08, -0.08, 0.99), (-4.59, -5.53, -23.71), (-0.10, -0.10, 0.99)
(31.14, -5.01, -24.57),(-0.13, 0.10, 0.99), (-30.48, -5.42, -22.67), (-0.05, 0.13, 0.99), (9.38, -5.15, -23.90), (-0.10, 0.11, 0.99)
(31.24, -5.37, -23.96),(-0.12, 0.11, 0.99), (-30.47, -5.39, -22.78), (-0.05, 0.10, 0.99), (-29.09, -5.39, -22.80), (-0.05, 0.10, 0.99)
(31.31, -3.98, -27.82),(-0.07, -0.08, 0.99), (-30.60, -5.37, -22.97), (0.00, 0.00, 0.00), (31.31, -3.98, -27.82), (-0.07, -0.08, 0.99)
(31.22, -1.36, -38.42),(0.00, 0.00, 0.00), (-30.69, -5.40, -22.98), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(31.13, -5.15, -24.59),(-0.11, 0.08, 0.99), (-30.64, -5.34, -23.18), (-0.05, 0.08, 1.00), (-30.63, -5.34, -23.18), (-0.05, 0.08, 1.00)
(31.16, -5.12, -24.85),(-0.15, 0.09, 0.98), (-30.57, -5.70, -22.18), (-0.07, 0.07, 0.99), (30.99, -5.12, -24.84), (-0.15, 0.09, 0.98)
(31.16, -5.08, -25.01),(-0.12, 0.07, 0.99), (-30.59, -5.62, -22.75), (-0.06, 0.08, 0.99), (24.67, -5.13, -24.77), (-0.11, 0.07, 0.99)
(31.13, -5.01, -25.48),(-0.11, 0.08, 0.99), (-30.58, -5.72, -22.58), (-0.06, 0.08, 0.99), (-1.65, -5.39, -23.94), (-0.09, 0.08, 0.99)
(31.13, -5.01, -25.48),(-0.11, 0.07, 0.99), (-30.58, -5.72, -22.58), (-0.06, 0.08, 0.99), (-30.05, -5.72, -22.60), (-0.06, 0.08, 0.99)
(31.13, -5.01, -25.48),(-0.11, 0.06, 0.99), (-30.59, -5.70, -22.62), (-0.06, 0.08, 1.00), (2.90, -5.33, -24.17), (-0.09, 0.07, 0.99)
(31.18, -5.18, -24.89),(-0.12, 0.05, 0.99), (-30.59, -5.69, -22.67), (-0.06, 0.08, 1.00), (-30.56, -5.69, -22.67), (-0.06, 0.08, 1.00)
(31.11, -5.41, -25.26),(-0.09, -0.01, 1.00), (-30.48, -6.01, -22.75), (-0.06, 0.01, 1.00), (31.11, -5.41, -25.26), (-0.09, -0.01, 1.00)
(31.16, -5.76, -25.07),(-0.08, -0.07, 0.99), (-30.48, -6.27, -22.91), (-0.07, -0.05, 1.00), (31.16, -5.76, -25.07), (-0.08, -0.07, 0.99)
(31.17, -5.79, -24.98),(-0.07, -0.07, 0.99), (-30.49, -6.25, -22.95), (-0.06, -0.06, 1.00), (19.54, -5.88, -24.60), (-0.07, -0.07, 1.00)
(31.20, -5.79, -24.96),(-0.07, -0.07, 0.99), (-30.50, -6.25, -22.94), (-0.07, -0.05, 1.00), (-1.56, -6.03, -23.89), (-0.07, -0.06, 1.00)
(31.21, -5.79, -24.96),(-0.08, -0.07, 0.99), (-30.50, -6.25, -22.93), (-0.07, -0.05, 1.00), (-0.87, -6.03, -23.90), (-0.07, -0.06, 1.00)
(31.22, -5.78, -24.96),(-0.08, -0.07, 0.99), (-30.51, -6.25, -22.93), (-0.06, -0.05, 1.00), (-1.10, -6.03, -23.90), (-0.07, -0.06, 1.00)
(31.40, -5.89, -25.11),(-0.06, -0.05, 1.00), (-30.27, -6.43, -22.63), (-0.04, -0.07, 1.00), (7.45, -6.10, -24.15), (-0.06, -0.06, 1.00)
(31.89, -6.23, -24.75),(0.09, -0.12, 0.99), (-29.56, -6.45, -23.33), (0.08, -0.09, 0.99), (25.25, -6.25, -24.60), (0.08, -0.12, 0.99)
(31.92, -6.27, -24.62),(0.06, -0.12, 0.99), (-29.59, -6.50, -23.25), (0.06, -0.09, 0.99), (24.38, -6.30, -24.45), (0.06, -0.12, 0.99)
(31.92, -6.26, -24.63),(0.06, -0.13, 0.99), (-29.61, -6.53, -23.18), (0.06, -0.08, 0.99), (5.98, -6.38, -24.02), (0.06, -0.11, 0.99)
(31.94, -6.27, -24.68),(0.05, -0.12, 0.99), (-29.63, -6.55, -23.16), (0.07, -0.09, 0.99), (-0.85, -6.42, -23.87), (0.06, -0.10, 0.99)
(31.95, -6.29, -24.68),(0.05, -0.12, 0.99), (-29.65, -6.56, -23.16), (0.07, -0.10, 0.99), (-0.55, -6.43, -23.88), (0.06, -0.11, 0.99)
(31.95, -6.30, -24.68),(0.04, -0.11, 0.99), (-29.66, -6.57, -23.14), (0.07, -0.11, 0.99), (1.88, -6.43, -23.93), (0.06, -0.11, 0.99)
(31.95, -6.30, -24.66),(0.04, -0.11, 0.99), (-29.67, -6.57, -23.14), (0.07, -0.11, 0.99), (0.77, -6.44, -23.89), (0.06, -0.11, 0.99)
(31.95, -6.30, -24.68),(0.05, -0.10, 0.99), (-29.67, -6.57, -23.14), (0.07, -0.11, 0.99), (0.67, -6.43, -23.89), (0.06, -0.11, 0.99)
(31.96, -6.29, -24.69),(0.05, -0.10, 0.99), (-29.66, -6.56, -23.15), (0.07, -0.11, 0.99), (0.67, -6.42, -23.91), (0.06, -0.11, 0.99)
(31.99, -6.23, -24.86),(0.05, -0.10, 0.99), (-29.63, -6.54, -23.18), (0.07, -0.11, 0.99), (-9.08, -6.43, -23.74), (0.06, -0.11, 0.99)
(31.11, -6.39, -25.26),(-0.06, -0.20, 0.98), (-30.27, -6.95, -23.21), (-0.04, -0.17, 0.98), (-27.52, -6.92, -23.30), (-0.04, -0.17, 0.98)
