LeftGazeOrigin, LefGazeDirection, RightGazeOrigin, RightGazeDirection, CombinedGazeOrigin, CombinedGazeDirection
(30.47, 1.17, -30.58),(0.02, 0.02, 1.00), (-34.63, -1.26, -33.60), (0.09, -0.02, 1.00), (30.47, 1.17, -30.58), (0.02, 0.02, 1.00)
(30.00, 1.46, -31.42),(0.00, 0.00, 0.00), (-35.46, -2.60, -32.56), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(30.26, 0.74, -30.52),(0.00, 0.00, 0.00), (-35.18, -0.75, -33.77), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(30.50, 1.40, -30.79),(0.00, 0.00, 0.00), (-35.12, -1.11, -32.89), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(30.54, 1.42, -30.82),(-0.07, 0.01, 1.00), (-35.06, -1.67, -31.19), (0.01, -0.02, 1.00), (-1.62, -0.10, -31.00), (-0.03, -0.01, 1.00)
(30.54, 1.90, -31.24),(0.00, 0.00, 0.00), (-34.89, -0.61, -33.17), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(30.54, 1.90, -31.24),(0.00, 0.00, 0.00), (-34.89, -0.61, -33.17), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(30.54, 1.90, -31.24),(0.00, 0.00, 0.00), (-34.89, -0.61, -33.17), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(30.54, 1.90, -31.24),(0.00, 0.00, 0.00), (-34.89, -0.61, -33.17), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(30.39, 1.18, -30.58),(0.00, 0.00, 0.00), (-35.34, -0.34, -33.39), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(30.28, 1.91, -30.79),(0.00, 0.00, 0.00), (-35.40, -0.48, -33.56), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(30.11, 1.55, -30.02),(0.00, 0.00, 0.00), (-35.55, -2.14, -29.33), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(30.06, 1.67, -30.51),(-0.11, 0.10, 0.99), (-35.62, -2.36, -28.91), (-0.08, 0.06, 0.99), (30.06, 1.67, -30.51), (-0.11, 0.10, 0.99)
(29.93, 1.09, -29.14),(-0.13, 0.11, 0.99), (-35.74, -1.85, -30.76), (-0.08, 0.06, 0.99), (29.93, 1.09, -29.14), (-0.13, 0.11, 0.99)
(29.86, 1.27, -29.76),(-0.15, 0.07, 0.99), (-35.84, -1.32, -32.64), (-0.07, 0.03, 1.00), (29.86, 1.27, -29.76), (-0.15, 0.07, 0.99)
(29.78, 0.91, -28.90),(-0.15, 0.11, 0.98), (-35.92, -1.66, -32.09), (-0.08, 0.05, 1.00), (13.02, 0.25, -29.71), (-0.13, 0.09, 0.99)
(29.73, 0.68, -28.48),(-0.17, 0.08, 0.98), (-35.99, -1.72, -32.21), (-0.08, 0.03, 1.00), (-35.99, -1.72, -32.21), (-0.08, 0.03, 1.00)
(29.66, 1.02, -29.60),(-0.15, 0.07, 0.99), (-36.04, -1.82, -32.01), (-0.11, 0.01, 0.99), (-36.03, -1.82, -32.01), (-0.11, 0.01, 0.99)
(29.50, 0.69, -31.11),(-0.12, -0.13, 0.98), (-35.72, -2.58, -32.09), (-0.09, -0.16, 0.98), (-35.72, -2.58, -32.09), (-0.09, -0.16, 0.98)
(29.57, 0.26, -30.36),(-0.11, -0.18, 0.98), (-35.86, -2.74, -32.17), (-0.12, -0.24, 0.96), (-35.86, -2.74, -32.17), (-0.12, -0.24, 0.96)
(29.59, 0.19, -30.29),(-0.12, -0.18, 0.98), (-35.91, -2.81, -32.18), (-0.11, -0.23, 0.97), (-35.69, -2.80, -32.18), (-0.11, -0.23, 0.97)
(29.63, 0.27, -30.43),(-0.12, -0.19, 0.97), (-35.92, -2.78, -32.19), (-0.12, -0.24, 0.96), (-30.60, -2.54, -32.05), (-0.12, -0.24, 0.96)
(29.70, 0.34, -30.68),(-0.10, -0.18, 0.98), (-35.89, -2.86, -32.19), (-0.09, -0.21, 0.97), (-32.69, -2.70, -32.12), (-0.09, -0.21, 0.97)
(29.80, 0.40, -30.68),(-0.09, -0.18, 0.98), (-35.82, -2.81, -32.17), (-0.08, -0.22, 0.97), (-32.03, -2.62, -32.09), (-0.08, -0.22, 0.97)
(29.31, 0.78, -30.62),(-0.16, -0.10, 0.98), (-36.08, -2.45, -32.19), (-0.17, -0.14, 0.98), (-26.80, -1.99, -31.97), (-0.17, -0.13, 0.98)
(28.96, 1.02, -30.59),(-0.19, -0.02, 0.98), (-36.35, -2.18, -32.24), (-0.19, -0.04, 0.98), (-36.26, -2.17, -32.23), (-0.19, -0.04, 0.98)
(29.25, 0.44, -28.94),(-0.17, -0.02, 0.99), (-36.25, -2.13, -32.19), (-0.15, -0.05, 0.99), (-36.25, -2.13, -32.19), (-0.15, -0.05, 0.99)
(29.59, 0.55, -29.57),(-0.13, -0.03, 0.99), (-35.94, -2.14, -32.05), (-0.12, -0.06, 0.99), (-35.94, -2.14, -32.05), (-0.12, -0.06, 0.99)
(29.98, 0.50, -29.79),(-0.09, -0.05, 0.99), (-35.60, -2.39, -31.59), (-0.10, -0.07, 0.99), (-34.30, -2.33, -31.56), (-0.10, -0.07, 0.99)
(30.32, 0.57, -30.33),(-0.04, -0.06, 1.00), (-35.21, -1.88, -33.36), (-0.03, -0.06, 1.00), (30.24, 0.57, -30.34), (-0.04, -0.06, 1.00)
(30.50, 0.59, -31.14),(0.00, -0.09, 1.00), (-34.92, -2.27, -32.46), (-0.01, -0.08, 1.00), (30.50, 0.59, -31.14), (0.00, -0.09, 1.00)
(29.85, -0.47, -30.37),(-0.10, -0.26, 0.96), (-34.90, -3.00, -32.29), (-0.08, -0.27, 0.96), (28.23, -0.53, -30.42), (-0.10, -0.26, 0.96)
(29.64, -1.26, -30.69),(-0.13, -0.46, 0.88), (-34.87, -3.81, -32.63), (-0.17, -0.51, 0.85), (2.86, -2.32, -31.49), (-0.14, -0.48, 0.86)
(29.94, -1.12, -30.61),(-0.11, -0.41, 0.91), (-34.91, -3.76, -32.55), (-0.08, -0.45, 0.89), (-0.02, -2.34, -31.50), (-0.10, -0.43, 0.90)
(30.04, -0.93, -30.53),(-0.08, -0.39, 0.92), (-34.94, -3.65, -32.50), (-0.08, -0.42, 0.90), (-16.91, -2.89, -31.95), (-0.08, -0.41, 0.91)
(30.10, -0.77, -30.48),(-0.08, -0.38, 0.92), (-35.03, -3.52, -32.43), (-0.03, -0.38, 0.92), (-12.81, -2.58, -31.76), (-0.05, -0.38, 0.92)
(30.12, -0.68, -30.45),(-0.08, -0.38, 0.92), (-35.08, -3.41, -32.39), (-0.04, -0.37, 0.93), (-6.82, -2.23, -31.55), (-0.06, -0.37, 0.93)
(30.13, -0.67, -30.45),(-0.07, -0.37, 0.93), (-35.13, -3.49, -32.42), (-0.04, -0.33, 0.94), (-12.49, -2.51, -31.74), (-0.05, -0.34, 0.94)
(30.13, -0.66, -30.45),(-0.07, -0.36, 0.93), (-35.17, -3.46, -32.41), (-0.03, -0.32, 0.95), (-16.28, -2.65, -31.84), (-0.04, -0.33, 0.94)
(30.12, -0.65, -30.45),(-0.07, -0.34, 0.94), (-35.19, -3.42, -32.39), (-0.03, -0.31, 0.95), (-13.98, -2.52, -31.76), (-0.04, -0.32, 0.95)
(30.14, -0.71, -30.48),(-0.07, -0.31, 0.95), (-35.19, -3.39, -32.39), (-0.03, -0.31, 0.95), (-11.34, -2.41, -31.69), (-0.04, -0.31, 0.95)
(30.25, -0.24, -30.37),(-0.01, -0.21, 0.98), (-34.79, -2.96, -32.28), (0.02, -0.21, 0.98), (-5.99, -1.75, -31.44), (0.00, -0.21, 0.98)
(30.44, 0.71, -31.33),(0.04, -0.10, 0.99), (-34.52, -2.19, -32.83), (0.07, -0.07, 0.99), (-34.16, -2.17, -32.82), (0.07, -0.07, 0.99)
(30.55, 0.79, -31.40),(0.04, -0.03, 1.00), (-34.67, -2.18, -32.68), (0.08, -0.04, 1.00), (-33.51, -2.12, -32.65), (0.07, -0.04, 1.00)
(30.41, 0.35, -30.04),(0.03, -0.01, 1.00), (-34.86, -2.19, -32.36), (0.05, -0.03, 1.00), (-33.97, -2.16, -32.33), (0.05, -0.03, 1.00)
(30.35, 0.55, -30.33),(0.01, 0.00, 1.00), (-35.02, -2.44, -31.63), (0.04, 0.01, 1.00), (-28.25, -2.13, -31.50), (0.04, 0.01, 1.00)
(30.30, 0.61, -30.03),(0.00, 0.04, 1.00), (-35.11, -2.61, -30.98), (0.03, 0.06, 1.00), (27.99, 0.50, -30.06), (0.00, 0.04, 1.00)
(30.02, 0.72, -31.77),(-0.06, -0.06, 1.00), (-34.99, -2.41, -33.13), (0.02, -0.08, 1.00), (8.44, -0.32, -32.22), (-0.03, -0.07, 1.00)
(29.66, -0.97, -30.89),(-0.07, -0.33, 0.94), (-34.81, -3.91, -32.61), (-0.04, -0.34, 0.94), (-34.68, -3.91, -32.60), (-0.04, -0.34, 0.94)
(29.60, -1.74, -31.23),(-0.08, -0.46, 0.88), (-34.88, -4.92, -33.03), (-0.08, -0.46, 0.89), (5.18, -2.95, -31.91), (-0.08, -0.46, 0.89)
(29.61, -1.76, -31.25),(-0.08, -0.47, 0.88), (-35.10, -4.81, -33.05), (-0.14, -0.46, 0.88), (16.49, -2.38, -31.61), (-0.10, -0.46, 0.88)
(29.70, -1.22, -31.00),(-0.10, -0.38, 0.92), (-35.30, -4.29, -32.79), (-0.08, -0.38, 0.92), (6.72, -2.30, -31.63), (-0.09, -0.38, 0.92)
(29.75, -0.96, -30.91),(-0.09, -0.32, 0.94), (-35.39, -3.97, -32.67), (-0.07, -0.32, 0.95), (11.13, -1.82, -31.41), (-0.08, -0.32, 0.94)
(29.80, -0.84, -30.86),(-0.07, -0.26, 0.96), (-35.37, -3.71, -32.60), (-0.06, -0.26, 0.96), (2.17, -2.05, -31.60), (-0.07, -0.26, 0.96)
(29.90, -0.71, -30.85),(-0.07, -0.20, 0.98), (-35.36, -3.64, -32.59), (-0.03, -0.20, 0.98), (-7.80, -2.41, -31.85), (-0.05, -0.20, 0.98)
(30.03, -0.45, -30.96),(-0.07, -0.18, 0.98), (-35.32, -3.40, -32.53), (-0.04, -0.18, 0.98), (-10.10, -2.26, -31.92), (-0.05, -0.18, 0.98)
(30.11, -0.34, -31.46),(-0.06, -0.15, 0.99), (-35.28, -3.35, -32.65), (-0.01, -0.13, 0.99), (-34.74, -3.33, -32.64), (-0.01, -0.13, 0.99)
(30.20, -0.37, -31.61),(-0.05, -0.13, 0.99), (-35.22, -3.41, -32.70), (0.00, -0.11, 0.99), (-34.98, -3.40, -32.70), (0.00, -0.11, 0.99)
(30.22, -0.45, -31.57),(-0.04, -0.11, 0.99), (-35.19, -3.58, -32.40), (-0.01, -0.10, 0.99), (-6.89, -2.22, -32.04), (-0.03, -0.11, 0.99)
(30.24, -0.57, -31.48),(-0.05, -0.09, 0.99), (-35.16, -3.55, -32.55), (-0.01, -0.09, 1.00), (18.14, -1.12, -31.68), (-0.04, -0.09, 0.99)
(30.25, -0.52, -31.35),(-0.05, -0.09, 0.99), (-35.17, -3.59, -32.27), (0.00, -0.08, 1.00), (29.42, -0.56, -31.36), (-0.05, -0.09, 0.99)
(30.23, -0.48, -31.15),(-0.06, -0.08, 1.00), (-35.14, -5.13, -27.76), (-0.08, -0.03, 1.00), (30.23, -0.48, -31.15), (-0.06, -0.08, 1.00)
(30.86, -0.24, -32.83),(0.05, -0.11, 0.99), (-34.25, -3.04, -33.21), (0.10, -0.11, 0.99), (30.86, -0.24, -32.83), (0.05, -0.11, 0.99)
(31.27, -0.85, -31.58),(0.15, -0.15, 0.98), (-33.66, -3.22, -32.68), (0.20, -0.14, 0.97), (31.27, -0.85, -31.58), (0.15, -0.15, 0.98)
(31.37, -0.84, -31.59),(0.16, -0.15, 0.97), (-33.61, -3.22, -32.95), (0.21, -0.12, 0.97), (31.10, -0.85, -31.60), (0.16, -0.15, 0.97)
(31.45, -0.81, -31.58),(0.14, -0.14, 0.98), (-33.67, -3.17, -32.93), (0.20, -0.12, 0.97), (29.90, -0.86, -31.61), (0.14, -0.14, 0.98)
(31.44, -0.80, -31.58),(0.12, -0.14, 0.98), (-33.73, -3.04, -33.11), (0.18, -0.13, 0.97), (18.59, -1.24, -31.88), (0.13, -0.13, 0.98)
(31.45, -0.91, -31.59),(0.10, -0.15, 0.98), (-33.80, -3.16, -33.04), (0.15, -0.15, 0.98), (0.66, -1.97, -32.27), (0.12, -0.15, 0.98)
(32.15, -1.21, -31.86),(0.25, -0.15, 0.96), (-32.62, -3.26, -32.97), (0.30, -0.16, 0.94), (0.57, -2.21, -32.40), (0.27, -0.16, 0.95)
(32.57, -1.55, -32.12),(0.35, -0.18, 0.92), (-32.04, -3.42, -33.23), (0.42, -0.18, 0.89), (-29.38, -3.35, -33.18), (0.41, -0.18, 0.89)
(32.43, -1.81, -32.12),(0.32, -0.24, 0.92), (-32.16, -3.74, -33.26), (0.40, -0.20, 0.90), (-3.23, -2.88, -32.75), (0.36, -0.22, 0.91)
(32.27, -1.74, -32.03),(0.27, -0.24, 0.93), (-32.48, -3.76, -33.16), (0.35, -0.22, 0.91), (-7.43, -2.98, -32.73), (0.32, -0.23, 0.92)
(31.94, -1.66, -31.90),(0.21, -0.22, 0.95), (-32.95, -3.91, -33.08), (0.31, -0.23, 0.92), (-2.68, -2.86, -32.53), (0.26, -0.22, 0.94)
(31.63, -1.59, -31.80),(0.15, -0.21, 0.97), (-33.34, -3.96, -33.02), (0.25, -0.22, 0.94), (-19.42, -3.46, -32.76), (0.23, -0.22, 0.95)
(31.30, -1.48, -31.73),(0.10, -0.20, 0.97), (-33.71, -3.97, -32.98), (0.20, -0.22, 0.95), (-19.00, -3.41, -32.70), (0.18, -0.22, 0.96)
(30.98, -1.28, -31.77),(0.06, -0.18, 0.98), (-34.03, -3.97, -32.98), (0.16, -0.19, 0.97), (-13.28, -3.11, -32.60), (0.13, -0.19, 0.97)
(30.73, -1.13, -31.98),(0.01, -0.16, 0.99), (-34.33, -4.14, -32.85), (0.13, -0.17, 0.98), (-29.73, -3.92, -32.79), (0.12, -0.16, 0.98)
(30.25, -1.62, -31.78),(-0.04, -0.21, 0.98), (-34.40, -4.39, -33.08), (0.04, -0.25, 0.97), (-22.36, -3.87, -32.84), (0.03, -0.24, 0.97)
(29.84, -2.04, -31.93),(-0.11, -0.33, 0.94), (-34.57, -4.90, -33.26), (-0.04, -0.35, 0.94), (1.17, -3.31, -32.52), (-0.08, -0.34, 0.94)
(29.78, -2.03, -31.93),(-0.12, -0.32, 0.94), (-34.91, -4.84, -33.28), (-0.07, -0.34, 0.94), (-4.46, -3.52, -32.64), (-0.09, -0.33, 0.94)
(29.81, -1.91, -31.90),(-0.13, -0.32, 0.94), (-34.99, -4.77, -33.23), (-0.02, -0.33, 0.95), (-9.11, -3.62, -32.70), (-0.07, -0.32, 0.94)
(29.85, -1.80, -31.86),(-0.11, -0.29, 0.95), (-34.97, -4.71, -33.22), (-0.02, -0.32, 0.95), (-13.40, -3.74, -32.77), (-0.05, -0.31, 0.95)
(29.88, -1.69, -31.82),(-0.09, -0.29, 0.95), (-34.98, -4.58, -33.17), (0.01, -0.27, 0.96), (-7.76, -3.36, -32.60), (-0.03, -0.28, 0.96)
(29.23, -1.90, -31.94),(-0.13, -0.32, 0.94), (-35.36, -4.72, -33.32), (-0.07, -0.29, 0.95), (-8.31, -3.54, -32.74), (-0.10, -0.31, 0.95)
(28.39, -2.15, -32.23),(-0.27, -0.40, 0.88), (-36.08, -5.40, -33.76), (-0.23, -0.31, 0.92), (7.85, -3.18, -32.72), (-0.26, -0.37, 0.89)
(28.63, -2.21, -32.23),(-0.28, -0.43, 0.86), (-35.88, -5.46, -33.71), (-0.14, -0.39, 0.91), (20.34, -2.63, -32.42), (-0.26, -0.42, 0.87)
