LeftGazeOrigin, LefGazeDirection, RightGazeOrigin, RightGazeDirection, CombinedGazeOrigin, CombinedGazeDirection
(33.46, -2.21, -26.69),(0.01, 0.00, 1.00), (-28.34, -2.24, -24.41), (0.05, -0.01, 1.00), (-6.19, -2.23, -25.23), (0.04, -0.01, 1.00)
(32.58, -3.17, -26.78),(-0.12, -0.23, 0.97), (-29.20, -3.03, -25.07), (-0.12, -0.25, 0.96), (2.25, -3.10, -25.94), (-0.12, -0.24, 0.96)
(32.63, -3.18, -26.79),(-0.11, -0.22, 0.97), (-29.25, -3.04, -25.06), (-0.13, -0.24, 0.96), (1.60, -3.11, -25.92), (-0.12, -0.23, 0.97)
(32.73, -3.04, -26.77),(-0.10, -0.25, 0.96), (-29.35, -2.90, -25.04), (-0.10, -0.40, 0.91), (5.08, -2.98, -26.00), (-0.10, -0.32, 0.94)
(32.82, -3.78, -26.90),(0.00, 0.00, 0.00), (-28.63, -3.28, -25.09), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(33.31, -1.68, -27.68),(0.01, 0.03, 1.00), (-28.52, -1.73, -25.14), (0.01, 0.01, 1.00), (-28.52, -1.73, -25.14), (0.01, 0.01, 1.00)
(33.35, -1.77, -27.28),(0.00, 0.01, 1.00), (-28.55, -2.06, -24.36), (0.01, 0.02, 1.00), (31.77, -1.78, -27.20), (0.00, 0.01, 1.00)
(33.36, -1.77, -27.44),(0.00, 0.02, 1.00), (-28.52, -1.95, -24.71), (0.01, 0.02, 1.00), (12.28, -1.83, -26.51), (0.00, 0.02, 1.00)
(33.38, -1.91, -26.97),(0.00, 0.01, 1.00), (-28.55, -2.07, -24.38), (0.01, 0.01, 1.00), (22.15, -1.94, -26.50), (0.00, 0.01, 1.00)
(33.37, -1.85, -27.19),(0.00, 0.01, 1.00), (-28.57, -2.15, -24.24), (0.01, 0.03, 1.00), (-7.29, -2.04, -25.25), (0.01, 0.02, 1.00)
(33.38, -1.91, -27.01),(0.00, 0.01, 1.00), (-28.56, -2.17, -24.21), (0.01, 0.02, 1.00), (1.12, -2.05, -25.55), (0.01, 0.02, 1.00)
(33.39, -1.93, -26.97),(0.00, 0.01, 1.00), (-28.56, -2.22, -24.12), (0.01, 0.02, 1.00), (-1.76, -2.09, -25.35), (0.01, 0.02, 1.00)
(32.92, -2.06, -26.55),(-0.06, 0.01, 1.00), (-28.99, -1.79, -25.19), (-0.07, 0.00, 1.00), (15.40, -1.98, -26.17), (-0.06, 0.01, 1.00)
(32.77, -2.12, -26.42),(-0.11, 0.02, 0.99), (-29.29, -1.44, -26.37), (-0.09, -0.02, 1.00), (32.77, -2.12, -26.42), (-0.11, 0.02, 0.99)
(32.78, -2.12, -26.45),(-0.10, 0.02, 0.99), (-29.18, -1.87, -25.11), (-0.12, -0.01, 0.99), (32.78, -2.12, -26.45), (-0.10, 0.02, 0.99)
(32.78, -2.13, -26.42),(-0.10, 0.02, 0.99), (-29.18, -1.89, -25.06), (-0.12, 0.00, 0.99), (32.78, -2.13, -26.42), (-0.10, 0.02, 0.99)
(33.79, -2.12, -26.29),(0.10, 0.07, 0.99), (-28.13, -2.03, -24.25), (0.07, 0.06, 1.00), (31.56, -2.12, -26.21), (0.10, 0.07, 0.99)
(33.88, -2.19, -26.13),(0.11, 0.06, 0.99), (-28.02, -1.90, -24.66), (0.10, 0.06, 0.99), (30.01, -2.17, -26.04), (0.11, 0.06, 0.99)
(33.91, -2.18, -26.17),(0.10, 0.07, 0.99), (-28.02, -1.89, -24.70), (0.09, 0.06, 0.99), (-3.84, -2.00, -25.27), (0.09, 0.07, 0.99)
(33.93, -2.14, -26.25),(0.10, 0.07, 0.99), (-28.03, -1.90, -24.61), (0.09, 0.06, 0.99), (4.63, -2.03, -25.48), (0.09, 0.06, 0.99)
(33.94, -2.14, -26.26),(0.10, 0.07, 0.99), (-28.04, -1.92, -24.58), (0.09, 0.06, 0.99), (3.52, -2.03, -25.44), (0.09, 0.06, 0.99)
(33.95, -2.15, -26.26),(0.10, 0.07, 0.99), (-28.05, -1.93, -24.56), (0.09, 0.06, 0.99), (6.43, -2.05, -25.50), (0.10, 0.06, 0.99)
(33.97, -2.17, -26.25),(0.10, 0.06, 0.99), (-28.04, -1.93, -24.58), (0.10, 0.05, 0.99), (3.87, -2.05, -25.44), (0.10, 0.06, 0.99)
(34.01, -2.19, -26.18),(0.10, 0.06, 0.99), (-28.02, -1.93, -24.56), (0.10, 0.05, 0.99), (1.89, -2.06, -25.34), (0.10, 0.06, 0.99)
(34.03, -2.21, -26.12),(0.11, 0.06, 0.99), (-28.01, -1.95, -24.56), (0.11, 0.05, 0.99), (-5.68, -2.04, -25.12), (0.11, 0.05, 0.99)
(33.95, -2.18, -26.24),(0.11, 0.05, 0.99), (-28.10, -2.03, -24.33), (0.12, 0.04, 0.99), (2.22, -2.10, -25.26), (0.11, 0.04, 0.99)
(32.65, -1.98, -26.35),(-0.11, 0.04, 0.99), (-29.32, -1.43, -26.00), (-0.13, 0.01, 0.99), (24.95, -1.91, -26.31), (-0.11, 0.03, 0.99)
