LeftGazeOrigin, LefGazeDirection, RightGazeOrigin, RightGazeDirection, CombinedGazeOrigin, CombinedGazeDirection
(32.38, 1.88, -27.16),(-0.22, -0.08, 0.97), (-31.61, -0.38, -23.05), (-0.32, -0.08, 0.94), (30.12, 1.80, -27.01), (-0.22, -0.08, 0.97)
(34.40, 1.52, -27.54),(0.11, -0.09, 0.99), (-29.37, 0.70, -25.92), (0.11, -0.10, 0.99), (34.39, 1.52, -27.54), (0.11, -0.09, 0.99)
(34.31, 1.84, -28.04),(0.09, -0.03, 1.00), (-29.45, 0.67, -25.45), (0.13, -0.05, 0.99), (-27.52, 0.70, -25.53), (0.13, -0.05, 0.99)
(33.98, 1.54, -26.78),(0.07, -0.01, 1.00), (-29.75, 0.71, -25.65), (0.08, -0.02, 1.00), (-29.75, 0.71, -25.65), (0.08, -0.02, 1.00)
(33.76, 1.53, -26.50),(0.02, -0.01, 1.00), (-29.97, 0.63, -25.31), (0.04, -0.01, 1.00), (-19.20, 0.78, -25.51), (0.04, -0.01, 1.00)
(33.10, 1.90, -26.46),(-0.05, 0.04, 1.00), (-30.60, 0.79, -24.98), (-0.06, 0.03, 1.00), (33.07, 1.90, -26.46), (-0.05, 0.04, 1.00)
(32.97, 1.96, -26.39),(-0.08, 0.07, 0.99), (-30.75, 0.83, -24.83), (-0.08, 0.04, 1.00), (3.54, 1.44, -25.67), (-0.08, 0.06, 1.00)
(32.94, 2.02, -26.45),(-0.09, 0.07, 0.99), (-30.84, 0.96, -25.02), (-0.09, 0.06, 0.99), (25.28, 1.89, -26.27), (-0.09, 0.07, 0.99)
(32.49, 1.54, -26.61),(-0.13, -0.04, 0.99), (-31.01, 0.90, -26.68), (-0.12, -0.05, 0.99), (32.49, 1.54, -26.61), (-0.13, -0.04, 0.99)
(32.63, 1.57, -26.64),(-0.11, -0.04, 0.99), (-31.02, 0.32, -24.69), (-0.14, -0.04, 0.99), (32.63, 1.57, -26.64), (-0.11, -0.04, 0.99)
(32.75, 1.57, -26.54),(-0.11, -0.01, 0.99), (-31.05, 0.83, -26.04), (-0.13, -0.05, 0.99), (32.75, 1.57, -26.54), (-0.11, -0.01, 0.99)
(32.79, 1.57, -26.53),(-0.09, -0.01, 1.00), (-31.03, 0.85, -26.09), (-0.12, -0.05, 0.99), (32.79, 1.57, -26.53), (-0.09, -0.01, 1.00)
(32.90, 1.60, -26.61),(-0.07, -0.03, 1.00), (-30.95, 0.78, -25.92), (-0.11, -0.05, 0.99), (7.87, 1.28, -26.34), (-0.09, -0.04, 1.00)
(33.03, 1.54, -26.58),(-0.08, -0.02, 1.00), (-30.87, 1.00, -26.91), (-0.09, -0.06, 0.99), (32.96, 1.54, -26.58), (-0.08, -0.02, 1.00)
(33.20, 1.47, -26.53),(-0.05, -0.04, 1.00), (-30.67, 0.53, -25.51), (-0.08, -0.05, 1.00), (33.20, 1.47, -26.53), (-0.05, -0.04, 1.00)
(32.68, 1.57, -26.82),(-0.12, -0.01, 0.99), (-31.16, 0.86, -26.66), (-0.15, -0.04, 0.99), (32.68, 1.57, -26.82), (-0.12, -0.01, 0.99)
(32.40, 1.58, -26.67),(-0.20, -0.01, 0.98), (-31.40, 0.71, -26.00), (-0.22, -0.03, 0.97), (32.15, 1.58, -26.67), (-0.20, -0.01, 0.98)
(32.50, 1.63, -26.66),(-0.18, 0.01, 0.98), (-31.17, 0.24, -24.50), (-0.24, -0.01, 0.97), (32.47, 1.63, -26.66), (-0.18, 0.01, 0.98)
(32.60, 1.67, -26.57),(-0.15, 0.01, 0.99), (-31.11, 0.28, -24.36), (-0.22, 0.03, 0.98), (32.60, 1.67, -26.57), (-0.15, 0.01, 0.99)
(32.68, 1.66, -26.58),(-0.14, 0.03, 0.99), (-30.93, -0.35, -22.11), (-0.23, 0.03, 0.97), (32.68, 1.66, -26.58), (-0.14, 0.03, 0.99)
(32.82, 1.72, -26.69),(-0.12, 0.03, 0.99), (-31.05, 0.96, -26.27), (-0.15, 0.00, 0.99), (32.82, 1.72, -26.69), (-0.12, 0.03, 0.99)
